case_name,chain,chain_id,positive_prediction_cutoff_time,minimum_additional_distinct_slots,reserve_target,control_address,control_identity,control_deployment_time,deployment_distance_seconds,creation_tx_hash,deployment_block,creation_type,trace_proof,source_object_key,source_object_sha256,source_record_sha256,edge_rank_sha256,reserve_assignment_sha256,queue_status,rpc_authorized,selection_authorized,stage_promotion_authorized,recovery3_mutation_authorized
mic,bsc,56,2023-12-29T12:54:15Z,10,100,0xab88b481f2975bb3c7a5cdb2bb99db230a962a6d,56:0xab88b481f2975bb3c7a5cdb2bb99db230a962a6d,UNKNOWN_REQUIRES_RPC,-1,0x49380e73c60b8de2ee135644905a07464c87159cb915cd5037de02b97c4dc924,34564470,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,1713249e3153137615c6da6165246a83ecff0602c5a22c2543593a5dec4886e0,00020bb4e1496cae7fd7df9b7f40d5b2848bc04c17fd7d0f6e7b0b283d02951c,b0c86190f423b9d2ad683ff1fcf59866a0066556a436a66af63fe6e43a733aeb,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
mim_spell3,ethereum,1,2024-03-21T16:22:11Z,10,100,0x1eeeb11ee6634451474fc19c6ff8921d6a445e58,1:0x1eeeb11ee6634451474fc19c6ff8921d6a445e58,UNKNOWN_REQUIRES_RPC,-1,0xb7ac422dfa80f59007245a4599bcc843a727e4ad6c63ad6652ad94a9a5af43f1,19327325,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_1000000_2000000.parquet,7529540c96f11e4fc0d376fd36b2953644bebebe317a864615e2d14403a341fe,18240b9d31b6014e2c24376819ae973c5deebeddc68155f4262b17b8553ed1f0,000280967bf8e6d719b535d42f8d7e553db41ad757bfb95863cebf41a576f5e5,6b5c580fc73889ba02c85acbdb15f26dc9fefe86af504e80b8c71a0b821583a6,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
mimspell,ethereum,1,2023-01-25T19:02:11Z,10,100,0xae1aad368ab7f5f54e0661fa872ea4016ab5feac,1:0xae1aad368ab7f5f54e0661fa872ea4016ab5feac,UNKNOWN_REQUIRES_RPC,-1,0xbe4f149a8592586ec069b8d27ef0ea3ab91298a9dd30643207d544159df0933d,16441474,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,b8d94f3fc2f26cc26eb16bf0be4edee0a4f719ba8a4b2457ed4089024b8298c9,0005cd22d0b989e370d0d1d0ac89e852ad6a4e478616a8b7bb948c5b8c641ab2,3927f9d12d90050610a55c9757552e7fec0faaabd9ce7cef58f5eda86d914aaa,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
mimspell2,ethereum,1,2023-01-31T15:28:47Z,10,100,0xc35be144cf5adde1ddd992b03ec51165d736a111,1:0xc35be144cf5adde1ddd992b03ec51165d736a111,UNKNOWN_REQUIRES_RPC,-1,0xb4a75585db71ab8601bdc17b0141edf85f3722d58e074fb42999744dcbc923a2,16314334,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,d3197d94ab7e92bbe0cf98676b236de23164296b64169172e68031a50a9894de,0005933cb0bb5be351469bcc4ab14923b76d7949c18cc675947242ec0e5c9331,69259180b980e86bda76f5d619a06c9408d3a040b32bf0798ac0479aeac33a13,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
miner,ethereum,1,2024-02-12T19:40:23Z,10,100,0xacf2486e03c04fe30e14bb202425a1933540a516,1:0xacf2486e03c04fe30e14bb202425a1933540a516,UNKNOWN_REQUIRES_RPC,-1,0xbac36482aba615d18ab96dcfa43bd5af70461e06d779a99ed513371935abad74,19140766,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_2000000_3000000.parquet,6d562e88df03827bfbf01c2b88d473f0dece6ca3dcd2b0c76188bf3236dcdaae,435010f93df1086f2426d73bb5cd711d8130ca7dee2987d3a40226bbacf200ad,00064816ff1bad1efaa277bbae93aefaf3ed09148d1b15a1d5bbaa72085b627e,638d873ab1782f2726daf80b0bf8b5c17d13f4e02e288a82839715d12cf3dfc8,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
miner_bsc,bsc,56,2024-02-13T11:23:41Z,4,40,0x0c693c4003e02a5d9fbfb488caee853597fe92fb,56:0x0c693c4003e02a5d9fbfb488caee853597fe92fb,UNKNOWN_REQUIRES_RPC,-1,0xbbded69a3a522ce0d63d8f61dd2e1d499e33551fce74dea67b6292045913261a,35833388,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,b64959c0c3a4054fb8af0d93798c9a52c09ad564ccb67665a78bc0773c532210,0007c85984a4af367a06c7c4381b1d516bc2c9ed39d53e95b65e1ee6e40b9ccd,7182b632a0efc93ab7f482182d090de1e368d7dee4d4990da52822bdcb442e7f,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
mintofinance,bsc,56,2023-02-21T10:15:38Z,10,100,0xc8e729b76f7945a75a128fb48f31a663087f7853,56:0xc8e729b76f7945a75a128fb48f31a663087f7853,UNKNOWN_REQUIRES_RPC,-1,0xbb41248c9f38978ece9b68dfb19a0cf9ee71a0fccb7ef1d3b3f8761b725da53b,25446365,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,53e80ce2101aa89c643429dc05eba06cba5fcb3c90dafe411d8ef4428dc97504,000ca4529a180dfb424390c07a12ba52e56f0a09e8f2e5c669e1621350e39da9,f205cbcf06e8d4dab67233646c71a57783c03690004164f0c78a9eb38d3b706c,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
mono,ethereum,1,2021-10-17T03:36:29Z,10,100,0xc3520fa56a8559f6b1d5fe5ecbb89c4c66063b8c,1:0xc3520fa56a8559f6b1d5fe5ecbb89c4c66063b8c,UNKNOWN_REQUIRES_RPC,-1,0xfe6845a740840b70fd7cf7e534fa8f591b0ab164fc70e52c2efebdb864f13fde,13248925,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_25000000_26000000.parquet,89a76fc2ecf09bbb46861991e8a584829f6ee9a274cd187b9a10a702b04f50fe,1e1316f4b18d8a736d647c863a0a56f5e38b09c9af283ca895087cae1a5c743f,00016f3778a84379d1a54bda2a701d0c7a5d5b873874dba4239f6978cd551c27,f0b8f858774ea1d5abb9f148ec3f29f5325679cc1c461575a0ed39b1fc18d45c,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
moocakectx,bsc,56,2020-10-28T18:44:49Z,10,100,0x0da6ed8b13214ff28e9ca979dd37439e8a88f6c4,56:0x0da6ed8b13214ff28e9ca979dd37439e8a88f6c4,UNKNOWN_REQUIRES_RPC,-1,0xe0379783db0df2bca577e83cb08969a7b69d0a671914b0d454c9df3ded7fd381,1322621,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_9000000_10000000.parquet,6777e0b50be1d60a845e1be0313473c99fb8675967b51e4530577f82391cd3cf,e2af27ee5f323d7ace93b262c47a3764d4cc9b8ea65bba4bbfe4e6f30267de24,0075207edff6e5297a215583708ec7e7411963c0bed61bef192717bb5a57f266,8e31f41f46f67e4f0133f530b696ebbc070713ef5bf91a07f406ee9c93491521,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
moonwell,base,8453,2023-08-05T01:58:49Z,10,100,0x61470e8a628ee69955486c1469e796d39ebada23,8453:0x61470e8a628ee69955486c1469e796d39ebada23,UNKNOWN_REQUIRES_RPC,-1,0x622334388d3d58c0770a19267260df8e6ad8282501fb5b90b683004bb0156c77,1991614,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_3000000_4000000.parquet,3dbe354ab30ef6deffa228a70342ef1242c85593ee4badee0fbff923539fa30d,0ec8d7482440f30c65c2b1006d326253e96095b4acd8e487890c24c98a45463b,00023d9e0311ac352dd0adc9f62786359572174bb690995aeb71e49f0c1b1429,0c4e9e2361b43de5b8a63ccdb201681d771b4f29012bca6d5ff7f59de87a0f81,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
morphoblue,ethereum,1,2023-12-29T09:09:23Z,10,100,0x0d80b81a341152bb7e5acbbeefb7ab18d677b6d7,1:0x0d80b81a341152bb7e5acbbeefb7ab18d677b6d7,UNKNOWN_REQUIRES_RPC,-1,0x626d94d315b939752eca3c8e0b6a59580fb0f97bc892361259dac2653557ce68,18807098,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_9000000_10000000.parquet,6777e0b50be1d60a845e1be0313473c99fb8675967b51e4530577f82391cd3cf,33e169e3e40a32df1147d55c5012db5cfd33ef0d3d230b722dbc58e7396f9071,000900054eca32d952ab180e88f49f8e4db9dfaffa68e57459710bf7af2769d7,65738e1abda96207f383be007fcf5f36af0e63e4dfe8b7484dfa56c0ff8f0cc6,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
mosca,bsc,56,2025-01-05T20:41:11Z,10,100,0x5dfe2637c28d0bb02d5ada3ae938a117ebb3ebda,56:0x5dfe2637c28d0bb02d5ada3ae938a117ebb3ebda,UNKNOWN_REQUIRES_RPC,-1,0x13680b136a1538156836fc87dd63dcb87aa076f4fc9550b1b5e5123f35920f53,45489992,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,f2613b7524765eaf1a05ba14a6d8fa0dc67309da1fd55b9a1c548e65730d8fce,0024c016bd6b1d97a2e57b92cf71eaed7666b3e609d644cb4864c204e4692954,731919501cd08fa30006dd8a823596f3c23425018d20c613ca9f53720c2ab04d,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
mrp,bsc,56,2024-06-30T01:52:35Z,10,100,0x48bcdf1a18a53b8621f93f2a7aaccf4288bba30c,56:0x48bcdf1a18a53b8621f93f2a7aaccf4288bba30c,UNKNOWN_REQUIRES_RPC,-1,0xd94ce67279c4419b83d88cbf8409beec5eff909a6d7fe3d4f7c054e4624534d3,39307682,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,23532b05adee14d1502391dc707d31e4fafbb071e937803258da585806375b51,000b7e4f3f00c0a58e56bad2e046a20a70d07687f931036cccf553357ce4a2f7,eb0a32fd95ddb9c9ff8f1a8e58616c607a0334854e61758e118949d6c322b9d9,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
mttoken,bsc,56,2022-08-17T08:11:58Z,10,100,0x10c30b981cd440d1f903ac72418aa8295a1b9e8d,56:0x10c30b981cd440d1f903ac72418aa8295a1b9e8d,UNKNOWN_REQUIRES_RPC,-1,0xb337566d9a4880dfa013c01a61ef303c3af68946a546b73471a60e2525a2188d,19872555,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,d5fb65d702f706c2f40d29e99bbe2ea4c924efa2494bf08ff118c2de206db73a,0008bea1fe8c55f760b2741f70615d623adb44569f272f8c38d52fe8d1e86052,063c269f2b62c5006a0fa09fc2783acfc3baf6682365ab38c73bc1df7042e28f,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
multicall_with_eth,bsc,56,2025-06-25T17:23:15Z,10,100,0x1cf3365af5e9069e3c3f9a1009394cc29c8957ca,56:0x1cf3365af5e9069e3c3f9a1009394cc29c8957ca,UNKNOWN_REQUIRES_RPC,-1,0xb272caf9ca32a38b17169e7cf6681cab3c11aa6fcf932cd8719c3329885239da,51610187,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,9dce4cf0015e9100adcfe676819145dd1a0818510e529a408bfbb25a59666a89,000b513414c14ad37fbc2b009fec6c09ebc1c2e1f2255790c010a8e6d45259a5,f7741270aa8d117bffcc1dd00e16e53d60095853d311bb65d49d3313d17fe232,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
multicall_with_xera,bsc,56,2022-03-10T23:17:54Z,7,70,0xa45f0f1048e74b85300e6e9a1c34b121fe458315,56:0xa45f0f1048e74b85300e6e9a1c34b121fe458315,UNKNOWN_REQUIRES_RPC,-1,0xc3cde49fa5906aaaa68d525b9d8100456191244c371871305ad210d88871be9c,15691578,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,6007488e1c7c2251a95a801cb9fe35db6f4c382bb0ee31842b4e547b47c0f741,0002cc8698d81138192c65dd39b8cb759d890670abc5dcfa6ffc5faa19d44bbe,c0efe692331124cf24ca8e4cfc2a6fa2367b29d6a2f514824fe10cb1b20cbc44,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
multichaincapital,ethereum,1,2021-11-20T16:23:10Z,10,100,0xa39619bea1f42f9dcea084b22f3725d954df0517,1:0xa39619bea1f42f9dcea084b22f3725d954df0517,UNKNOWN_REQUIRES_RPC,-1,0xb4a4d23645e327c4a824c48530db61c47a05b3069385f112df1457dca1a296b7,13587789,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_14000000_15000000.parquet,6176cf26c5e071de572e4fa584e8e6126dbdb3267e5f347910a581b7d8a944c6,6ca9cd8bbacc368232ddc98f300719ec4b41473abd1a1c54829c896bcfa11b6c,00013b2bd7be3f68a713a8261cd3803ccf773247cbb8320fc9ea758caa29abeb,56cbbbe91f96fc908a75f2c0331f2c1ddafc16ed96090ce30ec2cd6938e4b561,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
myai,bsc,56,2023-06-08T07:57:56Z,10,100,0x6b5a27e4239da0c2b09ca1b82b71a883f589176f,56:0x6b5a27e4239da0c2b09ca1b82b71a883f589176f,UNKNOWN_REQUIRES_RPC,-1,0x5925f5aba58e977fe63d3625ee039658ac88015ad795814e7451259cea0769ee,28605253,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,86d136a4be732f1ddfabf110f6d301c0f874c6faa151cdc6151aa289470fea1f,000489a91845fd10081d29978d4086dd306908678536f7ca4c83528c52bd6f9e,488274aa467fc6566f8c50f3ba5e4a9bbafe16cf340314200e65d626f34b1254,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
n00d,ethereum,1,2022-09-08T22:14:24Z,10,100,0xba19a34a5131e28839f2320e78990d7a88a5f19c,1:0xba19a34a5131e28839f2320e78990d7a88a5f19c,UNKNOWN_REQUIRES_RPC,-1,0x5667e53069a440676b2ca90d8bf30e7872b33afc0005192efa45fcc62aa9cb3e,15479275,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,cdf070cb75d495c7e61bd23be30260e985203a09e189c267ea921eb2ca04a9e5,0005ad107643cc755c0dbc5cac4a92d3631b7c53d390722a73c570ffeb754f94,886c819d4d53dc8cf92b07278256ef4c8167f151de2f274aeccd4126d6f25aa9,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
nervebridge,bsc,56,2021-05-10T23:02:38Z,10,100,0x4f1c5b194c01cdec167a8119ef10f9b3a4ed4941,56:0x4f1c5b194c01cdec167a8119ef10f9b3a4ed4941,UNKNOWN_REQUIRES_RPC,-1,0x58c302bae43102ec108ed09ee935478da4f13b022038c760f26b4d8fac0662f1,6505165,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,08a6d32788d609adfab46bd0976e3187854223016883e22bb3b007e0f29112c6,0000d1203011d18c30bfc5d493820c13f1cf3f5206897a947ab4d03f2822ecc4,44b4c61e71aa59e43b4da181f2140807bcad594fd07bd6e57c30ee5d2a34802d,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
neverfall,bsc,56,2023-03-18T03:41:41Z,10,100,0xfb9ea723feae447761401e132abf69bb49c867ad,56:0xfb9ea723feae447761401e132abf69bb49c867ad,UNKNOWN_REQUIRES_RPC,-1,0x2b3984ccd6718f3914a6226be2ff3e99d0f550e6624e1464a5e3d54f40e1fc46,25806586,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_7000000_8000000.parquet,54cb1c23725d5765da58c76ee4eb73bb326370e440cb6baab9e8463544906967,eca5ddfb5cc58618960f0dfd9b0debf670796233f08d5af9eb9a2380314ca44d,000eac82d5ff17482c1b306c50b599f3c4bc88e7f65742cdea6d98c2fd956d3b,77ed0caf4c5566c7aca0107605ff82444e9e9676cbd06d07214fcab4c2824c8d,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
newfi,bsc,56,2023-05-31T06:10:17Z,10,100,0xd4df7a250219f3219d86ad4d44d10204d00549a7,56:0xd4df7a250219f3219d86ad4d44d10204d00549a7,UNKNOWN_REQUIRES_RPC,-1,0x8852c9dca6129fa1f13e622b3ac29c684026c14c89522e483a70f5fc5ee2fead,28320855,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,e5d43854360d935c14a5b3061719e8575e511bf932d15e0522e3ec9fcfe57a21,00063fe3f060cf5264f817f58b88e8dd5fa9016904d0ceaa641ef45ada728866,5717012135b95dcc6f9f1e34c321e350b1b06c4d50e705e7532bcb33cdac3178,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
nfttrader,ethereum,1,2021-05-26T19:48:11Z,10,100,0xe5c5a452a0f7b2d5266010bf167a7ee2edf54533,1:0xe5c5a452a0f7b2d5266010bf167a7ee2edf54533,UNKNOWN_REQUIRES_RPC,-1,0xa06ca3a7952f2ccbf6889c0a140b99449ff1afa8125e2c61e961b4e57d23c112,12327767,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_0_1000000.parquet,d5e23a08a88dabb08e4eb326b1c042e55165b1fd682650ab9ed73f136e287d31,ffe2b5b5235efcf3968eb13a6933ee61e0ebb990b855aa7cd017576a34a6a8ad,0002133e0a71a41b501e3faaf10dacf0de3824cc01d7f1a17e8bfab67da2bea1,8c57e6b69a11a48ef45d8c274daa4ab7c1e47e2363cb1d5692d2956480626759,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
ngfs,bsc,56,2024-04-24T09:45:56Z,10,100,0xd5574a340f12ee68e5ae7bfd7b49828f73b6612e,56:0xd5574a340f12ee68e5ae7bfd7b49828f73b6612e,UNKNOWN_REQUIRES_RPC,-1,0x3598dd5e210268b14a64b777d8ceb175b8968c2170802a9d304d2649f4027823,37634146,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,9595f9d416706514a0eeca9eb08c17d2295710af3f63cc4f3109348b5132f46f,0002937954b799916538cf598b1202f3b143b7676483e49c1513cde6c0940696,03ce5d0e3da446bf9a17dfae3ee54f8f641bc09487cd86c36ad6bfc862669279,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
nimbus,ethereum,1,2021-02-01T19:50:29Z,10,100,0x9436377f1f82735cd4df81536c2db7be274eb7f6,1:0x9436377f1f82735cd4df81536c2db7be274eb7f6,UNKNOWN_REQUIRES_RPC,-1,0x69e5ef55ff50b2035a48ccbafa1c72b5082e009b0ac1c63dd1f3a358247d5979,11760284,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_14000000_15000000.parquet,6176cf26c5e071de572e4fa584e8e6126dbdb3267e5f347910a581b7d8a944c6,cb82ed4cf0eff9e0374a598e73bca27cb6962d2119995753eff1c3e19717293c,000298bf1e53929ea09d5ac50f5dee27000bc24c29814516ffe405fe3a6eb10b,72c1b8626536f5a3f0bd1ab5850fe59aec7894b4fa56ea6fafa03a8643b8a386,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
nmbplatform,bsc,56,2022-11-15T09:39:03Z,10,100,0xaa79b8973762342014a817b06d2553efe9966dcb,56:0xaa79b8973762342014a817b06d2553efe9966dcb,UNKNOWN_REQUIRES_RPC,-1,0x1e7b929138fa3e89936b7ea989c2b94071eaad9822662de34a2bf920773a03a1,22729022,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,ea0a384fc0a85cbc9af30328b8a795ad99a899711ec6266d5ebbc24e1fe4b520,00085f4a32efa53645f151564dfdbdcc958a74e73a0c17e314f144d62322bbb2,b43ff1fde8948e869665c3c61b07ef955bdbc5781fb43a2b25bac6675ec9ff4f,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
nomadbridge,ethereum,1,2022-04-22T18:00:06Z,10,100,0xa0845f04d417ff7187d24ab266003eae10ee6d76,1:0xa0845f04d417ff7187d24ab266003eae10ee6d76,UNKNOWN_REQUIRES_RPC,-1,0xa5a7eed5455d06db26c3ab865917400e6e6b8a1b76b65da3b4006903209fac15,14495560,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_20000000_21000000.parquet,5408f43ed5a3cd3b27216a3df0904e4053ec650ebb80c9c1c2ede9026839c3b5,8bb185898a3f83de1849a9710c8a5704d5fa62bff4f72a5aa86df8cf61bcaad2,00012c82b35efd8d366ebd105bfdcea207fa13f496490c820cd25b8d1cc3f27b,478d8c295ff5cf1e3edb1205bb56cab2b1a2dfbf1c253c146e04f685f3c5444b,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
normie,base,8453,2024-03-07T22:10:17Z,10,100,0x836bd05c5201e532223f94e39d6ff05026f892e9,8453:0x836bd05c5201e532223f94e39d6ff05026f892e9,UNKNOWN_REQUIRES_RPC,-1,0x4491e8355d42789fcce18317ce46eaa39e4a34218eb9153dee8e860905b41d16,11472061,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_3000000_4000000.parquet,3dbe354ab30ef6deffa228a70342ef1242c85593ee4badee0fbff923539fa30d,a33b0bb4f3919fa4a6a2f03554ce3fc7d2ff0a3b5da1e3be0e5f850bb4470834,0001fc8e6add92e32b33ababc335a584790f99407865dc9067ffe2bfb7d6800b,a531605b044d982c953fc683dbecd1e4cfb0f5f270a6283f97840de8f63dcfcc,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
nowswap,ethereum,1,2021-01-21T05:23:37Z,10,100,0x9d6c433f991811acb39547047f411eedc2bfd21f,1:0x9d6c433f991811acb39547047f411eedc2bfd21f,UNKNOWN_REQUIRES_RPC,-1,0xdeb2f8264bb6714adcef5df940727457eee09cdfbac3f87646bb5bdc05a88bfc,11559876,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_18000000_19000000.parquet,2dcd3c6c46c1f5489efaf97a7571ebbe6353d25a2f649f3933fab9345109debf,cf01196cba218ae050cf69bbd17c8d12e4c83ada5c36f8d85ba003c811359524,000132db745025657592e9064c207b5e845ac3f5f7ff1577729841d4f5a0cadf,dd763902aa56c913f45df5fa8c3eaf4add2895d4b18068f60c2cf5c3d5ad021b,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
num,ethereum,1,2021-04-16T04:55:14Z,9,90,0xa2e5184acbe01335d2acf5d9dbd1b3fe8105fd72,1:0xa2e5184acbe01335d2acf5d9dbd1b3fe8105fd72,UNKNOWN_REQUIRES_RPC,-1,0x5e9c8d5c671428b673c255d6584929064e7c78915aa07942f6355537262f2818,12135546,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_18000000_19000000.parquet,2dcd3c6c46c1f5489efaf97a7571ebbe6353d25a2f649f3933fab9345109debf,4396c105ed3c18d94d23d0ba49cbde4f0942c3a419c2dd3e512cd42a412cf4d3,00013d3209c543421cb02cecd22e5d4a5a1e58bc9d1eed2e53a253445095c550,019eeae306b27b4623fa4bd23856b2e4d0d202dac65e591a8df5b3cc9171906f,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
olife,bsc,56,2021-06-05T16:54:30Z,10,100,0xd3fd81c098e415525f96afbbbda1874ec4be2f1c,56:0xd3fd81c098e415525f96afbbbda1874ec4be2f1c,UNKNOWN_REQUIRES_RPC,-1,0x0aefc719425307391dfb5eabd53f8998b63d8ccb0b9c6c4584a4d75973e7515f,7374520,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_10000000_11000000.parquet,dc224a34690e621a034e308c5ab0ca0606654984ac1d2d10d1a2daa31cda8ec9,dbcfb68ec8e15cbc05851fd8c10012394de45e0ed656e22cb215cb56236d0cb0,0003bac51b76e5cd85f53b76702c0e917212bb8cef0455ee9540d96187a33f99,613e99a595623c9e7cc0b17ea3bd35bf91b2a12320248b39d611f891ff558320,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
