case_name,chain,chain_id,positive_prediction_cutoff_time,minimum_additional_distinct_slots,reserve_target,control_address,control_identity,control_deployment_time,deployment_distance_seconds,creation_tx_hash,deployment_block,creation_type,trace_proof,source_object_key,source_object_sha256,source_record_sha256,edge_rank_sha256,reserve_assignment_sha256,queue_status,rpc_authorized,selection_authorized,stage_promotion_authorized,recovery3_mutation_authorized
swampfinance,bsc,56,2021-03-10T12:15:17Z,10,100,0x1b2f3030814f2e03703365754a1c32884c10065d,56:0x1b2f3030814f2e03703365754a1c32884c10065d,UNKNOWN_REQUIRES_RPC,-1,0xf2f0b9e1ccf6bc9b01126d086a89eb861cca137449f2d6d498753b3c62f86af5,5396288,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_1000000_2000000.parquet,7529540c96f11e4fc0d376fd36b2953644bebebe317a864615e2d14403a341fe,aba168906a7ae85f6fd0f7d26a040828c361213488588323eb1f8066148316d1,005d8344c636cc1ce61c63b3aa4ec49cfa731aa0458c904e2d0687ec6e659305,3d1cab64b830a1afc915d40e260cfd6f65309812d01d390c80e0cd3568e88534,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
tgbs,bsc,56,2024-02-10T12:25:57Z,10,100,0x3cedce032a88458bfc93c3d7b987f02689462155,56:0x3cedce032a88458bfc93c3d7b987f02689462155,UNKNOWN_REQUIRES_RPC,-1,0x99d082bba0f1152422e467361246bafa1e5b942f2acf87e98eae86306986f1ab,35443022,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,6b78a4142340cc2a84aa3b09e47be7c66202e26e6ee5750166d5c575d8092c20,000f49412d269ab26e6b03924343940207e0934d66802ae825797e4b80b8c1b1,1e721a3da7219c207684d77bdf6aef302c6ee5ff319a809b8235dad397d36f38,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
tifi,bsc,56,2022-11-13T06:02:57Z,10,100,0x8f62d06bbd81fc33ab70de40252cefa50487dd37,56:0x8f62d06bbd81fc33ab70de40252cefa50487dd37,UNKNOWN_REQUIRES_RPC,-1,0x33a4a78d94c67c7ef5dfd3b5e3d720cbd0c7e8d2841aa0f24bf8454ef21be538,22600612,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,581b4c46ccca361bd92767fcefac2f91b119d18139a222c837aa5770994cd28a,0006645267e7705a2c30b012b5b14b0ccb1fe09a72e4f9aa4fc52eefdfe6d9cb,a1d201efff8dfe756e888c7dbf873d1eb747bb4abc4d13e1678de6ea38930086,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
tradeonorion,bsc,56,2021-03-01T16:31:46Z,10,100,0x4c3880a9f47b1eabbf51b70e015402f181151301,56:0x4c3880a9f47b1eabbf51b70e015402f181151301,UNKNOWN_REQUIRES_RPC,-1,0x3642dad089b6d99dd772e5b7a50db202506b1b538c68b99450490e4f2c32e2f0,5181441,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_9000000_10000000.parquet,6777e0b50be1d60a845e1be0313473c99fb8675967b51e4530577f82391cd3cf,b37f3f0d35d9d808ce39dd68bda8da391ec8df42ec614c7643bd8ca1e1a7b1d5,00480b977e6a4a1313b876c5040756791bde4b3a31fe0e0015ce98fe40772876,fbcac082b41d26c0a1767e3748b2eb8d5fa9cb3c5dc4406a4d6c0d2946f55f7f,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
trustpad,bsc,56,2022-07-19T16:52:20Z,10,100,0xeba79c508d840f9fdca468eb669446353a74bd6f,56:0xeba79c508d840f9fdca468eb669446353a74bd6f,UNKNOWN_REQUIRES_RPC,-1,0x2e156a92c9a6c927a03de38b40c354f650d25efeae203a7d3959a213f63fed6b,18854620,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_7000000_8000000.parquet,54cb1c23725d5765da58c76ee4eb73bb326370e440cb6baab9e8463544906967,ec8f3817066d75d8692c9d069e4df90df14995eeeaf8d68eba2ef53c6d259e2d,000adb755a2857a7f343d2a22b5a5e2b379185ae99b43b1dfdbd15a5093961ff,01115b183d8f46ca4e5c20ded18c06bbe0f0074a8959f6bb57be552302006733,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
uearnpool,bsc,56,2022-09-18T03:28:47Z,10,100,0x20b608e98e7fec9d61c04c5101ebf32dfc4fc024,56:0x20b608e98e7fec9d61c04c5101ebf32dfc4fc024,UNKNOWN_REQUIRES_RPC,-1,0x87ee0cfdcc793f115fd9a1ddcd8fb8729103e9fdd9b83d3712157fe89c4dced0,20973782,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,44bd786e31f0595efa815673fd905324fcdadd38306ddb4294f3d01c115b4949,000a5ad662b7fcf6394ec8b3493cbc9097a1afd109fec6055dacbfe4482767d4,6229ab30aad8f5662a9adc07fb84c2a1d9d1141f6fbd058bbd7438d36a46f696,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
ulme,bsc,56,2022-10-20T14:46:15Z,10,100,0x70cdaf97046da63232c595de2bbabeec139a4d49,56:0x70cdaf97046da63232c595de2bbabeec139a4d49,UNKNOWN_REQUIRES_RPC,-1,0x696a7775a8a0edf4d678f7e909ce5de4944e21bbc3aa7e24ea0558e9adba67d8,21934485,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,6675d642256d7709bb293a577a6b4aaaddfc89129a713a9fc53c4a2c71bdffd3,00120f21281df06ecbb2f2a0cdd2b7a405febe78deed59a847c16275ff098f4e,195f98ef9094a195ec6c266fc01a9be69525ffa77e0acbebf5696222032dbd27,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
ulme_2,bsc,56,2022-10-20T14:46:15Z,10,100,0x38d08c6edae220ee46f00b70452328160de624b3,56:0x38d08c6edae220ee46f00b70452328160de624b3,UNKNOWN_REQUIRES_RPC,-1,0xcbc15b8a22b7285670e416994cece44168ec7d2f7feaeae7175b2caeb8684a72,21973902,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,df067abad9c694ca94ea15071e505d2fd7d66b4cef89380c76202e08c8411ced,000deace4211a370e8e2ee6df628ec340bc12de0417821cc8bc84a4366c7fc07,8bc1a2a710dfcbd4b7f483806ed09f13821a07740d46b15de86b00a4c8d57d16,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
un,bsc,56,2022-07-21T00:55:49Z,10,100,0x36bd6b4a47c6bc017fae9b85dfdfc5a939571861,56:0x36bd6b4a47c6bc017fae9b85dfdfc5a939571861,UNKNOWN_REQUIRES_RPC,-1,0x768611f1704947e6c0a72b332dc6865b0710af8b40c06c09cf5979fa71a0278a,19282761,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,078b980a88bfaa3005515d6dd711278512c0931dc144487e08fb7250d881911e,0011b682065cb0f5d52ef1d6cb8090c27e52328526c0f29b29e2c9378e450be8,594abe45430d87085c2962acfbfa1d6d2480537654749f796c61886fea445e9f,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
unverified,bsc,56,2022-08-12T11:19:30Z,10,100,0x28119b0853d5c2bd3d887fff668800e71374f993,56:0x28119b0853d5c2bd3d887fff668800e71374f993,UNKNOWN_REQUIRES_RPC,-1,0xc07a5ce47bc047d4cd9a9887409c2570c66eed6383fac808eaa08b65589ca57d,19894497,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_7000000_8000000.parquet,54cb1c23725d5765da58c76ee4eb73bb326370e440cb6baab9e8463544906967,93606bafd40ac24c7a47ac3b0e2f7339c00f90f03e5599150c1709159172db60,000c25340a657e968472d926f5b43b85d2fac8e42c6501ba9a1251a072ed59b2,1746db91b79c75d730b53bb62659a2ea2029d80afff7d2a0302a3da43ac3f10f,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
uranium,bsc,56,2021-04-17T06:34:05Z,10,100,0x7b0c7fa3b9d5df966e7ffb3416a88f8935bcb6b4,56:0x7b0c7fa3b9d5df966e7ffb3416a88f8935bcb6b4,UNKNOWN_REQUIRES_RPC,-1,0xfcee7c67f96d119d2ef44b6b3ffe7ff2619a7eb469db482177c1f6240e5adcb9,5792869,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_9000000_10000000.parquet,6777e0b50be1d60a845e1be0313473c99fb8675967b51e4530577f82391cd3cf,9a5bbf121320a535caa13e7938d86f59b42fb5f5757d97220dfe50b90a94fc02,000fb8e02cc110accbf9e769445ffb775bf2c41bc720d50ee059c18e6bf0355d,3d6765e4dc9841dc2734aaa63f59da23d0e658cf43e77ce319d20cfdbe939f8a,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
utopia,bsc,56,2023-02-25T12:24:16Z,10,100,0xdeff7717c01bb3c4474e69d5ef1520e02512b9d3,56:0xdeff7717c01bb3c4474e69d5ef1520e02512b9d3,UNKNOWN_REQUIRES_RPC,-1,0xd68fbe20a345a2c4e377ad0024a23574b6af293db05ad353acbf5c88f46020ab,25162426,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,18273a8d371f16c262d2381b149a3342c95a90cee6795dc6029ba069488538a6,001329d62b3a03e783110c967a8c382d2e905dd5d84987477bfd686f065b25f7,fa8184b1b9856e5c30b2383acd4b785735178e6070249fe01d6dc349de7a6a4d,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
valuedefi,bsc,56,2021-03-06T07:52:08Z,10,100,0x94c7ae97772c1435db0739d7fcf3d74c074a9c97,56:0x94c7ae97772c1435db0739d7fcf3d74c074a9c97,UNKNOWN_REQUIRES_RPC,-1,0xc618a01a5acb43710bc16fcd7bad07169aa70fa8683d30f04b6274481d022e2f,5255323,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_1000000_2000000.parquet,7529540c96f11e4fc0d376fd36b2953644bebebe317a864615e2d14403a341fe,af9574be34942c11c1947fb6d41f6a949d7d41f52a4db492887a5df72b26c328,006f0c694fd096175b440f79bbbb5a15b2b983e3a678b13e3d79c76bed7297e5,b96b825c9e10b99d9bc05d1a48c6374b1b5d96c69056e7215123337c79f5d41a,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
venus_the,bsc,56,2025-01-28T15:33:23Z,10,100,0x17505a55da080d717281f21cefcf5aa32bfd1dd9,56:0x17505a55da080d717281f21cefcf5aa32bfd1dd9,UNKNOWN_REQUIRES_RPC,-1,0x98566bc8ef042affe66e5ad47e4113a0a7dff2f20f8ed5a94e979734e8b0be3a,45456870,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,a06a7e521e51913d10f65a76270a26ea40fa52c2579e2fcfc368d626074c6cc7,002ab1465422735351f2b5380923bcfc7600bd085e45dbdfd782d4e883203def,ba97e0b4998b49a2c241befc420cdabe121b5148c01b5fc4ae28aaff89522a9c,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
vista,bsc,56,2023-07-20T08:36:40Z,8,80,0x566662940523467585de0874e15656207a825f5e,56:0x566662940523467585de0874e15656207a825f5e,UNKNOWN_REQUIRES_RPC,-1,0xc6560a26f3b561f58e923a327b92e955b45a525704774e8207d7f2e313231b81,29730526,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,686a458cbfd7e5dd9cdc13ad3261187970bf0b1c729959d528abcaa3fe956410,001a1f227388929275c4a283106cb933075419b8b9221e0e81a8135e5e420ca6,3c9059ae27188a44fe8a6b97b7e58d8f3c216e3ca183c14f493c51dd84e04e8b,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
vtf,bsc,56,2022-10-10T13:43:10Z,10,100,0x163fa4c7458bca8963ae9a94b12fc8556fd9ed76,56:0x163fa4c7458bca8963ae9a94b12fc8556fd9ed76,UNKNOWN_REQUIRES_RPC,-1,0xaebd7043e35b618991b969ad6c355f8a449fab7c2f6335de8a86b760c0c0b465,21407482,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,1143f327addc7cf944e988e92361468d1f7c91017d54c72cfbe70fdb7ada4156,001670988348d546954232da5add2618678e5650d2b046219014b4339067de99,e4c4a03f39b7a69f8dfcf93057da0d018883f42f7c5fc4027f9a77d090c4ba9a,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
w_key_dao,bsc,56,2024-11-08T11:47:51Z,10,100,0x49e0b24be783e2a558adaa0c68460f34fcf82d16,56:0x49e0b24be783e2a558adaa0c68460f34fcf82d16,UNKNOWN_REQUIRES_RPC,-1,0xdee4308432878ed1e991216ecfb7d34def53af3e0074e5124fce3dcc161d9c41,43207217,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,a449b555cbcbddfff887a8ad7b3730d2f66118786bc079cc588117515180c425,001fc24962b1d82ec2ec2b2b4b035dfc102a0734fe5021acbd18b3a1de900d2e,a3245225639c51f218162b9af0b1a76b81b8a70af5433ea2f1f19f0d07054595,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
wdoge,bsc,56,2021-06-04T02:12:45Z,10,100,0x183097f0cf3f85ab754f7e8b7602ee587285e865,56:0x183097f0cf3f85ab754f7e8b7602ee587285e865,UNKNOWN_REQUIRES_RPC,-1,0x8f5f65d4adca702bfe6803d50d3dcb1e502a971e78a20691f5677a23b4a000cc,7330143,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,dc0b939be04a7bf6f9bafb8f34f93e148ef45c0c0355b0c060059ffabe3b457d,00065abfee8b3ccf5137bc0b9934e54cfc241d5c0a05835bf9d6ac5f8c8a2069,aa401f7a28c899da96e07107161cc553762a68fe1c72c7adbec81f55fa5cd6f0,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
weco,bsc,56,2023-08-12T20:33:34Z,5,50,0x3b5cf5bb476e9b3bdf86335fa9c1986394a8253d,56:0x3b5cf5bb476e9b3bdf86335fa9c1986394a8253d,UNKNOWN_REQUIRES_RPC,-1,0x5d727028df61420f1941eaebe6fe71cbe855ddf0bb63639f85ace21f8f89a7e4,30192687,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,1b37b543fde9518d0c0bd8772504c5da06fcf2d4fdc311c7cb86a2d40d8cbe9e,001c89dce0b49a1e36b049b21a8de0abbd40a8587cc21710bbebace120823125,683c67c73463d0c0abe9cd9a7e1e7e67227aeb60861472860616e42bca3870a5,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
wgpt,bsc,56,2023-06-20T07:27:30Z,10,100,0x7c0431b3ebbef47a8e0b031164d36a4daa9d7d5c,56:0x7c0431b3ebbef47a8e0b031164d36a4daa9d7d5c,UNKNOWN_REQUIRES_RPC,-1,0xde728f1f5b0b5077f1d93295adf2ae2b6c9ea38d1251d4810f59dfb588512452,28466887,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,3d0af4f5c3a4f70ce747b7a7d7f3ccf91375ed85b8ed058df0b62b02097d0a01,000a8ce078300f500b3cbedc7f8b00fdcc8361bbbf875f8e38ed1b4fb46e24ef,aa0cfe61f6e74a39756588b1664a2163621e9ca8d37d972b961ecf04415eca47,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
will,bsc,56,2024-06-26T10:52:52Z,10,100,0x2ab23c46a9d80a748d7eeeed1541a134bc523b63,56:0x2ab23c46a9d80a748d7eeeed1541a134bc523b63,UNKNOWN_REQUIRES_RPC,-1,0xb406a874329b3d3d3a667f1f50f122cbf566574f454455a39ef3b518f1caae81,39581776,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,52306ecd679e346a10467a08f430394e8b3dacf4f99ba0e24d6c68d737eee8cc,002d81851cb791c6d8ad28e5d90679924684a4fa83c7a7622f59ebb5099783bd,42403cdee03400913e08c23e17ff786db3c89b0b88c27ff9cfa6dac11953c118,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
wsm,bsc,56,2024-02-09T13:58:58Z,10,100,0xc0b00c881ed6d3320e865cdc958bbb026d4a5a33,56:0xc0b00c881ed6d3320e865cdc958bbb026d4a5a33,UNKNOWN_REQUIRES_RPC,-1,0x731cbcec5a78efbb0595638ccfac249d00bc958d4e79f86b0008a2257a564c85,35760689,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,b4637d90233e4a93ab01d2522e544b3044dd0216d0f91d695908baa7b85e5757,0015589ea3fd02dd3c3532c4de3f54bdf83483f824276151cb17ee7378380dec,522c82da9534c0268e0a3098a33f5026a4518e0b49fde6a446a9a9ea38842948,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
xsdwethpool,bsc,56,2023-06-25T13:03:45Z,10,100,0x058d8a51129b0f9836d961af70f4a6ea9feebcf4,56:0x058d8a51129b0f9836d961af70f4a6ea9feebcf4,UNKNOWN_REQUIRES_RPC,-1,0xa509e6daa7e51eb8d199ef93992c32251d291a0e7c7abca8a71dc90b355dfae5,29289865,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,fc921f45088ebf8e670b0a85cd1e56d2c293486483a1040959228b5562ce63d2,00198f05125ceb323a3713384019bd60ae1a44b78f66350b3b9854e406c88e94,0c1414f1675abd340c6dafe26e067c80e5f08437cac2bd2e6561d9e47bc4d001,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
xsij,bsc,56,2024-01-26T12:33:31Z,10,100,0x63af4cd115b6349a48338b51d6229aa460f9d790,56:0x63af4cd115b6349a48338b51d6229aa460f9d790,UNKNOWN_REQUIRES_RPC,-1,0x81736361bcef66bb925581a97ddb8378a3aad319acf6ce881654cebd91646b60,35078951,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,d2c94de48fb6eb2f14d71b963feb8aa07302f6f88b522c1d39da3a102401456b,0010549ac2cb31755afdac364f8497815a42f1c532d739aeeef091d49a22ba92,057b398a0d8ba361996ec9033870801e7237334c0383ac0ee8903760a10f0ff7,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
xsurge,bsc,56,2021-07-31T07:47:45Z,10,100,0x4fbf92891c37107fde381821ae83f3d88ce6d792,56:0x4fbf92891c37107fde381821ae83f3d88ce6d792,UNKNOWN_REQUIRES_RPC,-1,0xd535935141e7a71306c1d3edf35243b0edb2df1889685c28d8f7807ec01b175e,9595990,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,31cf7aa0ce44f06487ff5676af3d1244a3a8bafc9e68bf2570ef88ae9f733597,000d3b3f306c82321fdfb157c60ba59e70c7b2dc84db45482ce4392d90efa39b,d83a6fe52b50f2337db68e7410f027b9be8315e82d145b6600c9c0afdfe34d93,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
xwin,bsc,56,2021-02-16T12:22:25Z,10,100,0x1767102dc35b1593f39564a96aabbbd31fd302c2,56:0x1767102dc35b1593f39564a96aabbbd31fd302c2,UNKNOWN_REQUIRES_RPC,-1,0x737f07f5c0deb1b5f31ffee8896908d24d699fa39c2d7292a4e28492b8ebd174,4896328,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_1000000_2000000.parquet,7529540c96f11e4fc0d376fd36b2953644bebebe317a864615e2d14403a341fe,55887d930919355ff5167eb1d719386cc4bba82bbc4f7380cbd1079c474ea7be,00b278fef84a2b015c439a3addb0d8db68bc3b1a689ea142d5c8fb59e638f157,9bd59518d3d9f596433dd3dab64d1023c2e27e99a48783d93f87fd795bce598b,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
yzi_ai_token,bsc,56,2025-03-27T13:49:54Z,8,80,0x774bd47694b9c7fa79a649ac2d23a082e4eb9029,56:0x774bd47694b9c7fa79a649ac2d23a082e4eb9029,UNKNOWN_REQUIRES_RPC,-1,0xb4ab02fa28deb9cd67692d420ccf42650d69abb51e07d7b422c830e898412056,47544898,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,e6c8a2a0063ebd9934248f9e01375ed7a3b1384d9b1ebea14bfd2bac8aa14b6a,00256ba0d274829fcec9233a155309b129b2396413a9df38caace04dc9a4d8b4,21def335dba0593dd21ea0d980fd6b0c6975bf891b94bb0bc7f19f336e3ef9a7,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
z123,bsc,56,2023-09-19T06:09:32Z,10,100,0xf13c9ea911fbac8e60739b85b32ff5b66df91a15,56:0xf13c9ea911fbac8e60739b85b32ff5b66df91a15,UNKNOWN_REQUIRES_RPC,-1,0x8537e9f1831c24c8899b68052da391a11b2b40b52342c1401d0857c3fd4cc9e9,31574247,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,8ec2a17fff873b19374a6c6663c844df98aac0d2977bb96d20a54fb100b43843,00210c34ce5a4d559fb97f6130332d7035412f1adac6fccae0b7c8aa81cbc5a0,759a15e677854e5c6e7a5125aa235977e9fffb45379feaa999d3d1897fcf8ab2,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
zeed,bsc,56,2022-04-21T05:46:14Z,9,90,0xa3400e2a7f70c704c36ba4cd35b0dd429609e8c0,56:0xa3400e2a7f70c704c36ba4cd35b0dd429609e8c0,UNKNOWN_REQUIRES_RPC,-1,0xbdcbd50d4fa8fdc42714a1bac107567527a21688b1d2b4238af14ceeff060c63,17043401,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,7dbd342d86af0fa9cb4ef53397394ead1eca5c037d39fb620b05a4d9ea7f65a4,0013941ca40209683366987bc3a1966da950916ece0ee1e03c032dabba4e1d2c,f467f01df139fda3371849624a786737c824470729b1a684634a5c713e6ad6df,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
zs,bsc,56,2023-09-27T10:35:06Z,10,100,0xafad76bd0d201133865ab125918f86990cbf0c4d,56:0xafad76bd0d201133865ab125918f86990cbf0c4d,UNKNOWN_REQUIRES_RPC,-1,0x7f40c384bfa4af6572752980e2af7c281cd8e15c8db46204421646f241222482,31735217,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,2d7fd25e852eaae0d75669c2d7c2a82722efe05c9ab4aa43a9cd1ec032c5e5c8,001ad2b23ef056271340daa6802efdca94810d061ae5feb54b0d750d6b1d9f75,61722f2077cafe269c993364c9509403f4ef05ee0b58ef6802719b48459e0cfc,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
BitCrown,bsc,56,2025-06-08T18:22:23Z,7,70,0x1b8bb720eaa22c41348358928f663c4e9aa245fb,56:0x1b8bb720eaa22c41348358928f663c4e9aa245fb,UNKNOWN_REQUIRES_RPC,-1,0x0fb9f107ccf177ab92d8f78414d282f91ed25e46ace995e932ac976a56a4dfb1,50988484,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,4c0ac503c47b56337881d9832860af21f4056a4abe378e072057640d1aa53df7,0026662e3b5a8a22fddb12d8c47e6ac10f129bdd650367af765a1a24f860e289,2aa5e83ffbf48c01b0266c284805c1cf7640e0d2744e3a0f15f4cd76ac7e5a60,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
Bitallx,bsc,56,2025-05-15T06:01:07Z,9,90,0x2a230e768cefa7e605d0b2b224a65e20c8615c0b,56:0x2a230e768cefa7e605d0b2b224a65e20c8615c0b,UNKNOWN_REQUIRES_RPC,-1,0xb0dfd8ea34faa5425068d3ac7fb4a2dc59e68ee2f4b2f0fc70150472d36b2f89,49258694,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,a108a5c932bfe7865deae351ad2e2a6d86f866df85b1d9e826da2d7f1de5cc3b,0055e5585cd56ff9a05e63420e861d64daf8bd734137157e98f1a45cd415923a,c20c647fc02291ce078cf5b0e91f2958db3a025edb31fe1fe58e0e81b3b62e6f,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False
