case_name,chain,chain_id,positive_prediction_cutoff_time,minimum_additional_distinct_slots,reserve_target,control_address,control_identity,control_deployment_time,deployment_distance_seconds,creation_tx_hash,deployment_block,creation_type,trace_proof,source_object_key,source_object_sha256,source_record_sha256,edge_rank_sha256,reserve_assignment_sha256,queue_status,rpc_authorized,selection_authorized,stage_promotion_authorized,recovery3_mutation_authorized,effective_status,source_index,source_run_binding_sha256,source_event_sha256,result_sha256,result_file_sha256,result_path,rejection_reason
VDS,bsc,56,2025-07-03T12:22:23Z,9,90,0xc49bdb7b06e7e9f2029d9dc07d5dae9f976c54b8,56:0xc49bdb7b06e7e9f2029d9dc07d5dae9f976c54b8,UNKNOWN_REQUIRES_RPC,-1,0xc75ea7fa235b8d3914c0a896291b6d03123a47ec3539b44f632c6e7ae7cf3e5f,51731220,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,76ce415a5a7d3dcd91eb06fefa560f14ad22008c34b39b8e5ffb5db028e494f9,00021eeb7e2ade131bdeaa3c401622d9c9d1536a37fc3e2d242016c32a895448,84c32f47e82e3e6919f6a8f5612dcce79facb8a29551807a744d18a3065ac97b,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,1a9cf9e48b8bc7e9f0fb827a5965e6dc7aabd437e9f60f9a564d0833adf4a675,86a6234872e0e9f6dafd9b0845f57a5cf0a732c7d6ea013aa530f9f3ecdb30fe,fdf9d1d1711bfe78d2e1c7e65e838d4e07f1810d884d1774f5985563a831870b,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/84c32f47e82e3e6919f6a8f5612dcce79facb8a29551807a744d18a3065ac97b.json,
floordao,ethereum,1,2022-02-28T21:34:21Z,10,100,0x1f8132fe615abc348a8362586db9fcb89f7127f8,1:0x1f8132fe615abc348a8362586db9fcb89f7127f8,UNKNOWN_REQUIRES_RPC,-1,0xc55f8515b282afdb712843cea405ef24db692cb545c481e21df9963379fd30ec,14121548,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_13000000_14000000.parquet,8885bd5034eff92607b7ffb297b079b222764c22e24fbd5bdf3f3d689c1a839b,1f8387bc9a1d80f3749570b557aef696c4e6c06f55cb85772805382dae54ec1e,00009de8b6abba0abe5736d09bdc28e4ba5a11b31e5b90f9f6c68712f6f83a38,84dfeb19eae561caa6bd2a30a64a6e073565625f64b58863c97d6bbd078f9ef0,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,c82d3cfeb2c6a1d45a453e0c88caaf09b68361bbd53178b8a1bf8b4ee6969e92,4440225b6d09f0de980a1a55c0be4d0fb059f330aa25f0563c576c12eff6a322,b4f6e61d47ba81b6aea3d27e8b42785417ebfbd28e17361f5ec0513a0ec41248,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/84dfeb19eae561caa6bd2a30a64a6e073565625f64b58863c97d6bbd078f9ef0.json,
badguysbyrpf,ethereum,1,2022-09-01T18:27:44Z,10,100,0x0279fd41bbe7a212df7516d8a267dac78ced6471,1:0x0279fd41bbe7a212df7516d8a267dac78ced6471,UNKNOWN_REQUIRES_RPC,-1,0xae3a8cee69005fb57945ca6c596786fe4104e6b8ff66569c008cb58d4b841163,15409821,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,243c16721b06d3274d31b6ce40e000d0f791b41af381e74bde90daffb261080b,001238692d12343571a86ad882f1fbdc8130f657c1c466bde8ca1d7ce9b6710c,856312d0f9f94236abc2b901fa051156fe91ae2ab0a1fbbe8a0a12497e481493,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,f890d03d249a907d9960c76888beea545ecde48a086551101edb1b024326798a,070324067a8b167fa5b0607b97cb2423b7e30597f475e8f8926777a0b2f56891,8fe8f48fd4cb0bc26dd3c776e05260c9cd73d5288aac20cfee0b0d77033aaf06,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/856312d0f9f94236abc2b901fa051156fe91ae2ab0a1fbbe8a0a12497e481493.json,
bno,bsc,56,2023-05-26T15:12:33Z,5,50,0x9f2641cc9fc5318d75bf273f9dc133dad3b26fc0,56:0x9f2641cc9fc5318d75bf273f9dc133dad3b26fc0,UNKNOWN_REQUIRES_RPC,-1,0x4ef72c6b936cf9770bf64a7013402696808e0ab5b68240b4974b0fe78d17b1e1,27828399,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_7000000_8000000.parquet,54cb1c23725d5765da58c76ee4eb73bb326370e440cb6baab9e8463544906967,eeab9ef647d010378d7d998cd9c1c9bd9927119e21c9e3923ff03e692ec62d9f,000262ed4ca5b0b723cfca68da6e31158c43c796eea586b4a1da190ac8de6f33,857fe6174f805f8b894a71c83d9f8d5afb980aa30cb51f50052363b5f6b2c254,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,ca54c3445a9bbde7e68b3ebea2d3fcc6140fb228a6b20d90964de58b212a1a92,35aced1373550706cadade65859ab06ef98e65f0ecee16caa247ba43cecfda48,6d121371d6da5ae527b688b5f1cac7df8a0cd5b043fc4f3f7876c473154f7bbc,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/857fe6174f805f8b894a71c83d9f8d5afb980aa30cb51f50052363b5f6b2c254.json,
mamo,bsc,56,2023-11-23T06:13:54Z,10,100,0x52e8c560c051403a174cb6219291a3962c59e464,56:0x52e8c560c051403a174cb6219291a3962c59e464,UNKNOWN_REQUIRES_RPC,-1,0xec9fff59b689ab7298a37a76eb0ef9b8d6ca6e34fb7f085ceddf1e4f48d1d44d,33192126,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,3b5a5a6721dfe980735d3b5939e684f821e6ec637439e5ad5dba456f948b472c,0001137d07161f4b5ac2bd5a53dd8bdb0efb0388197624b3ee1ed58720fae84e,85babbd58f3ab9dcd72ef1618d08fe3ddc0dc1e020b187bd21d9db62506f2a7e,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,e0171e1f6299089e581f2a37b49757b2d7b11e265b767ff9e89c557492e808ee,6e736f1005d4437bf5bcbe1f47f826e5c1fae6cd5a1c8348897785174f8b4efe,7a93284caa4a22a090ece5c3744e2cbac4c58b34be8686e1f07a457e347ecf19,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/85babbd58f3ab9dcd72ef1618d08fe3ddc0dc1e020b187bd21d9db62506f2a7e.json,
cellframe,bsc,56,2022-11-15T12:24:22Z,10,100,0x8e342059db8d55c6afb31f302a7a32de6c9b8b9e,56:0x8e342059db8d55c6afb31f302a7a32de6c9b8b9e,UNKNOWN_REQUIRES_RPC,-1,0x1142698fc781bb5a74efad6b8b06e1141a7ee72bb6db751b4b7b91c410cbf887,23068602,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,3e584d62e5e90032cfaa03a0f6bb8220ff9b61a2ef5e8972c3e253de6218c0ab,000046d1a27e0bf7c872672109cea4de93f4b1b1d7b241db75448ae0ace345f7,85efcc94f72543f4fcc7c4fb9e6761bc6a89973e81d7545e395fb27f96d39576,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,cf2bbafa1f17e9abc8c7e6e0b4e1c1f419def513e1c547108525b7ad8e3c7843,d11f6f45197f333b82ebc2c531eca5cf28f4dd12a11385cfa1183c76d3738635,c5d3501b04633492d54bdb4c0262cb66c9f0c33e9d4721fedc23767b0a02c274,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/85efcc94f72543f4fcc7c4fb9e6761bc6a89973e81d7545e395fb27f96d39576.json,
compounduni,ethereum,1,2022-09-30T18:51:47Z,10,100,0x7f80aa4bc7f3508c012431ac7864576e1967660f,1:0x7f80aa4bc7f3508c012431ac7864576e1967660f,UNKNOWN_REQUIRES_RPC,-1,0x5e2efb0f3b1cbc61cac7e8261f3cf1b67ecd6eb48f801e1e51b66b29b0f3e32b,15642891,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_20000000_21000000.parquet,5408f43ed5a3cd3b27216a3df0904e4053ec650ebb80c9c1c2ede9026839c3b5,c5d38f646a8a9f416ec4a6e8aaa742311887d82ab68665a794fe22a1445b21a2,001d0de20d39cfe9eac7102089f27b345406969ab6868ba15ebb18469cd577ce,860dd507f18ee3e5f47c2bc1d646bda3d534099f1c541a24715486a68c7eafd4,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,3d735b7e2ed9ea9bc11b7cf8a15f0450926069cc356ac1e663879266d49a9df8,43117e620a8b8e58b5b0cae8dc8a5e6d3da580f2ea2d268b7ebb1b963788d1c9,8ef370908c4bd9320612cf85d352d63fb507cca78e12b5e9103365d5f9ad2db6,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/860dd507f18ee3e5f47c2bc1d646bda3d534099f1c541a24715486a68c7eafd4.json,
seneca,ethereum,1,2024-02-20T21:18:47Z,10,100,0xe89805efcc8a55966c049b50aa9b66063ca18ea0,1:0xe89805efcc8a55966c049b50aa9b66063ca18ea0,UNKNOWN_REQUIRES_RPC,-1,0x2a6c069ca8a1ab1a21c2007fb9dc4048b986494996db9d0781112d42ce4ed91c,19171355,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_2000000_3000000.parquet,6d562e88df03827bfbf01c2b88d473f0dece6ca3dcd2b0c76188bf3236dcdaae,44660d5450f4ae8f202553672b832ede4ae142b5111a698123853e94b626a943,0000e41d01c974700cdcfc216aeac6b531a067ee7a9399eaf83e158a2de86e3d,8627d9a61a4dfbc1d92d1bee4a2cf61d992a80111936f8e26b75120f5b34d4f6,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,f5c2746cc033e227cb79ec642ab841b65ff121be60087cc7aa9cd08d061fe179,bbd1b3d28e7a69caae9d911671e977b774c374da66329944383d9d77a5fde8bd,dfb0d3cbe6ff1b60edec30511a05bfd1aed2a8e51ba5c5e05ebb2f0f1e8160c7,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/8627d9a61a4dfbc1d92d1bee4a2cf61d992a80111936f8e26b75120f5b34d4f6.json,
hodlcapital,ethereum,1,2021-11-24T23:40:35Z,10,100,0x2c1a5b6ebde40f903d8ca19b5d9cb5c14832bd1b,1:0x2c1a5b6ebde40f903d8ca19b5d9cb5c14832bd1b,UNKNOWN_REQUIRES_RPC,-1,0x1d1e894e18b34117a02d630648919d9b4e176a13e6654e63ef054161a095187e,13542754,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_13000000_14000000.parquet,8885bd5034eff92607b7ffb297b079b222764c22e24fbd5bdf3f3d689c1a839b,0c0925f5828dc4efddedb5353d1284f9d6a199821f44f5b062a9f53ac5e8de68,000252053a9230842abb91442fc3dde67e08c2f61f9f7468773798872bf96ca5,864688324420b9662d956dc4fb80db83d0f544eb82a1f276681f93ba333e9f9b,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,ab3d67f87ad2b3be7083da1a95f723a35ebf3c173b16232afb658ffdd4c37579,5eada03d4a1c28c041f77c55e303c134340517c515f3711dbceca4c1859cd242,6239e094120ca6b8af20c941b3e9db505488178fde8c1b528d2abcea723f39c5,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/864688324420b9662d956dc4fb80db83d0f544eb82a1f276681f93ba333e9f9b.json,
jay,ethereum,1,2022-07-19T23:48:00Z,10,100,0x8929312cf943d81680855704e34148771e17867a,1:0x8929312cf943d81680855704e34148771e17867a,UNKNOWN_REQUIRES_RPC,-1,0x06d0100c857b46c3eea09f5ebc3742e5fbcf19831ec785aefedcf2de7d0e5ee9,15074409,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_26000000_27000000.parquet,b147065f7b552edac873049f8fd5f0289db132a0bd7d6b046d3576028093197d,9b4aa8f8ef0a7e9af4dc3010885c499e282acb94d0e5e9be3a3806848c1ab3fc,000ab5740ad54a2bf201e2253ff3524079725e05ba88b993ab88c5661a07f2ae,865f730c207bd2f51f3699689cae92ac637cb4fc93795d579beaa4f81030068a,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,66ec01bd994c11d31019fd2f55ec56da952b5dc6be552e4e6383ef4a27df02dd,1e732647033b0a18760c9edf699c0d19244a8427fe9642f99968cc0ca9520079,698e185726118dbbb8c24cdb64d54a6d85f254c9af8507d337b0ea15562d019e,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/865f730c207bd2f51f3699689cae92ac637cb4fc93795d579beaa4f81030068a.json,
carolprotocol,base,8453,2023-09-08T13:32:03Z,10,100,0xedf906fafc3b3c1a96b964286559a176e9142452,8453:0xedf906fafc3b3c1a96b964286559a176e9142452,UNKNOWN_REQUIRES_RPC,-1,0x891f9642124cfedb2aec51e70bbf3efedc0cc012635a284ce3f057345b0a7686,2670963,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_4000000_5000000.parquet,406a31270f695d2ae9b4e4bad98a30b07b5eaadb7304d7956aee8a1b1f9474b3,d115a801c2deaa6bbcac75e1f4da81d0be7a7334d82768b2d27e79b6e25675b5,00012ae55323f64c77abb7eade6dab6a472463808dca7cc488bf3e6e01976f16,86701a915e357176990763adbbd8f9b68dfe79bc3e6dfb3dda78bdff482ae6d3,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,f8bb60466714bebe9958389ab7455b3fccf6f21b8ddee97d71371b226537cadc,9481d3e6511cc756598a12f85b6a1ecb81a5c17b11edac9409415e23ded5b3a9,83623a2ee6a3f9372858696a969885c9309bc11642cd49dfb6ce8e02d066342a,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/86701a915e357176990763adbbd8f9b68dfe79bc3e6dfb3dda78bdff482ae6d3.json,
sheep,bsc,56,2021-04-30T04:13:51Z,10,100,0x8162285c8791ea0c572c351b43a97ad2f70fc36c,56:0x8162285c8791ea0c572c351b43a97ad2f70fc36c,UNKNOWN_REQUIRES_RPC,-1,0x4130bf251c4c5ea31d0438e25619186f74eb75900ebf1806433b2554f12c3136,6739015,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_9000000_10000000.parquet,6777e0b50be1d60a845e1be0313473c99fb8675967b51e4530577f82391cd3cf,8ee6e9848fcc447cc297e5ecd7ac81f1bb10cae8d04045e00e2e00c57265d1e8,0000dd08521802064c2345898f396781ef29dc801148044dcfb0a273006935e9,8740ccc873fae7a7edf10c1d1fa093528a5cf1a6cdc825914e54cf079480af71,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,89e4c3099dfc04419a4ec8bbdf381f32b517bb68dcfebd49bd98c7e21cd25d40,4c2f1b9da12d8bc6c71c5fbcd02ecf6b8989f23e944620545b5d0c77fd92b5f7,879507075554129bdebb4cc82c57595108cfa67f6c389a6b05633689a40118a6,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/8740ccc873fae7a7edf10c1d1fa093528a5cf1a6cdc825914e54cf079480af71.json,
audius,ethereum,1,2020-10-23T02:26:11Z,7,70,0x2453cb52d745a39449756fc1c2cf23ed1cb488bc,1:0x2453cb52d745a39449756fc1c2cf23ed1cb488bc,UNKNOWN_REQUIRES_RPC,-1,0x49b656287b6c94fd0c97d34097ecf1f4287b9fffaed92b4f81cae8e5d01c9408,10988047,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_13000000_14000000.parquet,8885bd5034eff92607b7ffb297b079b222764c22e24fbd5bdf3f3d689c1a839b,5203e19f65b566c49ca0415ff805f01163d9510daa842281fc2d205568b3e7cf,0002eb19f29d2fd3ef31fcc6f763b83cefc8bc1f679726009f4d6c34386889bf,87ea29feae208cfa688a0f7b5211ebf47099e650fb1e00cf7ca41e68d4609e1a,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,d7fe6eca49b8825097b75045a46d59b0228e1bdc703b8c974480cfafb62031bd,b2062f0fc79d786852a1e3e82bba151d6924a09c5aff001636c5654956e32540,d813b8c46c8acc7be1ee585cacb119cea93e69f1ca9c1e0b54973488f3bf060b,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/87ea29feae208cfa688a0f7b5211ebf47099e650fb1e00cf7ca41e68d4609e1a.json,
z123,bsc,56,2023-09-19T06:09:32Z,10,100,0x4b5c9c14279e9f908518c2ca4e5ddfe41de8d172,56:0x4b5c9c14279e9f908518c2ca4e5ddfe41de8d172,UNKNOWN_REQUIRES_RPC,-1,0x52430dfdfea904c4ae3378b47ae6c140a85c2cad1dcdf14f8429bf933464cc70,31621825,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,7c98bee85916448b30b8fee51c617a86b7e9c5cc013d17ff4ed436868adbf4e2,000ae26ab0fd626f60c155efa9b407a029eea09eec7039249fac4ae8b454663f,8802555957dd73ae9f7d9c441a374ab87cb264427654c8c1e6ad411753d41754,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,e8d03d0fab0c68cfa51bebcafab96253520449d60dfc7b0f0239bf593e243eab,a1794b0070c3fc38d50a6bcfbe96616fa523690bbd38ff2c3ac7269f53e80ba6,06d9ca9297bc57219de5ab475bd00c9abf606bd3530e165adc557af16f967b26,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/8802555957dd73ae9f7d9c441a374ab87cb264427654c8c1e6ad411753d41754.json,
indexedfinance,ethereum,1,2020-12-03T08:39:19Z,10,100,0xbfd1360e9f49df0b520df5410e14d8b026331c51,1:0xbfd1360e9f49df0b520df5410e14d8b026331c51,UNKNOWN_REQUIRES_RPC,-1,0x3d738afd4b77f21bcebd13f98ec7ce74a8a6d989f63708441bf4d1334e7c2dc9,11262163,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_15000000_16000000.parquet,fb048ce929cf0d541c7dfe8c10ffb84dba33d093f3718146318d7b12073d7d12,645a39aeea662debdf17541521fab23419e9fb87eb4b05081bad2eb4a6b69b29,0002e6bc1db25e014e7622eee22f2aa28a26ae1ba4e7d023ba0c24b076e56659,8821a073be5cd4f5098dcaca7590524a0b4465245a4891e4c0851523e9bbb53f,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,bc690cddae9f20631d0829391bdeab79595f1565f7ae40eeb5c9b25eea5c86d1,3857bcdcbe46fd3fee116377af5e05e988eff11f50e79a434fe74b9084961702,33fd0881dedd805771bfb198c83da44853a5c08ebae6cab385cc7c5ade911aa8,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/8821a073be5cd4f5098dcaca7590524a0b4465245a4891e4c0851523e9bbb53f.json,
laura_token,ethereum,1,2024-12-31T17:13:23Z,10,100,0x11822d8b71555566ddd104f23a6ddf2625e863b9,1:0x11822d8b71555566ddd104f23a6ddf2625e863b9,UNKNOWN_REQUIRES_RPC,-1,0xac9294aa19482dfe8b7ad1b238c4361cb1c804e44041fb4c097d12a88b52588d,21390816,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_5000000_6000000.parquet,eb8d1ad9c414a2cf0a36d3fe5aa0b10e20823399807f3e5cfb6815af4b301cd7,fc1d7d08896117fea9be72693e52aee76d3cf4e4b05433afbd67b51b125cc89f,0003d26c58b180d71c47cea2657773bc190ea2a6dd426b61b8d821bd436d6cab,8821bcec64749e492ef24fd5ade9ef70f20ef28327ee4ca5c55185b8449ad26b,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,9a7154910e2202809397cda41e6db93a1930ed8d1514d9b2ec4bb4081d16c96c,3b05aaf116cee046158fc2bc8749de27cecbe8e51361cbf8e00d246aa8f8adba,1b408be0ee8b99855ef8e1f4f1bf06fbcdc6900b77b7e06922e499cbbe6bfac4,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/8821bcec64749e492ef24fd5ade9ef70f20ef28327ee4ca5c55185b8449ad26b.json,
nimbus,ethereum,1,2021-02-01T19:50:29Z,10,100,0xa4580e9b831ff6508eec4b58949232f61b2ec55c,1:0xa4580e9b831ff6508eec4b58949232f61b2ec55c,UNKNOWN_REQUIRES_RPC,-1,0x960841990c4955eaa082fed7f63748f6070d92750a0704322d8077d3b945f713,11574038,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_18000000_19000000.parquet,2dcd3c6c46c1f5489efaf97a7571ebbe6353d25a2f649f3933fab9345109debf,8e3ef386e20a565e5be8556d8d9cea83dd165ed1bb51ca2c8f3898234a194e8c,000184a4a97ebc39660be526a1d4d9491d83199eb206b8fd0e8d89dbc5ecefc8,882dacaf61343b1ed12cfc4aaba01a6ad48dfd635b0958eec217bac016ed4ea8,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,457c3f46d5b63ed0f5d0c19ab4a7bb44795a98e5c880adb5942ab56a6e98325a,5ce0a94e35507041a84a90de4ad4e4bae5fd58c4a35ee036a537dc9700325afd,2e0be6ce10a9ac469af02596a2667a24c99275822287b20811752530420c3924,36a32e7609bc80bc382a4f6ff389e4e212866417838324523aecf74eea7d9df1,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-acquisition-v1/candidates/882dacaf61343b1ed12cfc4aaba01a6ad48dfd635b0958eec217bac016ed4ea8.json,
mrp,bsc,56,2024-06-30T01:52:35Z,10,100,0xde4038cb114cfb869f7ecbb03d2d7ba7cb7f16cd,56:0xde4038cb114cfb869f7ecbb03d2d7ba7cb7f16cd,UNKNOWN_REQUIRES_RPC,-1,0x9faf6a6c49c8a6aeee48a046a7b6ab2d92fabfa890fbb8d055222a567f47da13,39863340,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,3bb4e9550c1c3e7d9562722129ddcad52e3f5402f2339b9105bc9c013a00f037,0009c182c271f3eb7325bd7d19fae95f3f388241e5979da5044d973dcc1982c9,8886f31957c10f4496e65d6b4704fe941756594f8fd000cfd596718c6e6ddb3d,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,1,4ff0309fe7892390ddcbe7c44006795d1009640218349c012e9ae1841c387f29,c04c4dd9bfd498ae20359022a771518d6cc6f0f077e43657b5db9dab588355dd,a4b2cf0ae32ecf761990c7dea5891a05fcca9694fd2c84d297b84f9a0377bb49,f78bf383a9c8a1e2d3e9d9bd0210d450fd9a119b276b3327ba4860ef537c33b4,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-attrition-extension-retry-acquisition-v1-bsc/candidates/8886f31957c10f4496e65d6b4704fe941756594f8fd000cfd596718c6e6ddb3d.json,
