case_name,chain,chain_id,positive_prediction_cutoff_time,minimum_additional_distinct_slots,reserve_target,control_address,control_identity,control_deployment_time,deployment_distance_seconds,creation_tx_hash,deployment_block,creation_type,trace_proof,source_object_key,source_object_sha256,source_record_sha256,edge_rank_sha256,reserve_assignment_sha256,queue_status,rpc_authorized,selection_authorized,stage_promotion_authorized,recovery3_mutation_authorized,effective_status,source_index,source_run_binding_sha256,source_event_sha256,result_sha256,result_file_sha256,result_path,rejection_reason
pseudoeth,ethereum,1,2023-06-11T00:15:35Z,10,100,0x96c66da093f42275877d2d0a08713efa8c46d77c,1:0x96c66da093f42275877d2d0a08713efa8c46d77c,UNKNOWN_REQUIRES_RPC,-1,0xa24e9587d9e71fcd7ee498b576d1c77bb8743399917df32156c1d6baad1bc204,17383299,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_18000000_19000000.parquet,2dcd3c6c46c1f5489efaf97a7571ebbe6353d25a2f649f3933fab9345109debf,c569150cd5891fa9563c8fa892c59cdb4e4f5dd099353a1ea6fb228a0bbc9cc4,000add332facb54a39e41c0820299b142ee641dd91c6503b4cf399bbc2000e68,8a3afa44faf348d812985e9ea1c35c9c2d40cc9b738db7aaf97daad142b30732,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,f8d3f6c2a44bb421d61224033c773e0eb3246e6e839d12bf1c6d7c2ae925f1a4,dffbb25f3b53b8e5dfc0f36d13c1fcb9f714b636438d7f1abb45bb5cb80b1552,4a7b4ff2085c908d62c18dcd4e2d5d8dc5e13d8d4bc143b317af6ca8486a7a7a,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/8a3afa44faf348d812985e9ea1c35c9c2d40cc9b738db7aaf97daad142b30732.json,
mrp,bsc,56,2024-06-30T01:52:35Z,10,100,0x4ceea612e69b6eeaebbacacc11ed635df2cb8d35,56:0x4ceea612e69b6eeaebbacacc11ed635df2cb8d35,UNKNOWN_REQUIRES_RPC,-1,0x69ac0fb608336ae3496fe38413733bff67488dfd8cf3147905f924f5f5b7e621,39806400,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_29000000_30000000.parquet,3255e78e345aff80bfd6dfc7d760f4bda3a96fce4225cc3e128ce3d21ff32822,2a4ea5d1b6d8d8ca59dda0e7b152287b76f75a54ef982358f0785b959a5d9e90,001122a25b65f221514e8fc74ac94e756f2d073ea1364474d26a816ca68023d4,8a4807dc7beda6aa676d953dc2dabf130f421b0cceef1b2d07ca8a5689152735,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,b9e2145518847d32ec11faf51794c6ea04279235669cfe32e16f926a31b9dd2b,77e98065ff67fbe6d7ff36102a74acd4ac20a9364a5c39d7dd854166b9a196b1,7efb075c0faedeb46a467d01576c6546455af5fac37973215b49f3771c479faf,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/8a4807dc7beda6aa676d953dc2dabf130f421b0cceef1b2d07ca8a5689152735.json,
mttoken,bsc,56,2022-08-17T08:11:58Z,10,100,0x6ad657b17e9a7aaac24a4730f1bb74d925491b5d,56:0x6ad657b17e9a7aaac24a4730f1bb74d925491b5d,UNKNOWN_REQUIRES_RPC,-1,0x2b0b95dbfea3847aad8d800266ce20d2f353d63b7a9b7aa197cd146f4c06335e,20321582,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,d3cae72f245a93e3248497c2102b327b16701358e4d537cf451328cefbb6a3bd,0011821ecd55928f39c36c45ee70c5e4b4d61b43beb691171252e354197e4cd1,8a841bebb9788c4f96ad1187322f7de758fa5373d429da1759b15584af55984b,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,f8eb036c1e0ff0798b3bf86eec89633d98dbb1996768e7b9665ab64527ee9b03,5606469400259c7e37f99a4652b640ebc9b8d2894cf7d1389899931b6afb322c,6533dddb0854aef8622f59dd9985713acaaa52b13697056cab67ee7289e107ae,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/8a841bebb9788c4f96ad1187322f7de758fa5373d429da1759b15584af55984b.json,
gain,ethereum,1,2022-07-22T12:33:30Z,10,100,0x72d3e5a1a12f8153d5fc49bb4fd3ab6ba8cb4274,1:0x72d3e5a1a12f8153d5fc49bb4fd3ab6ba8cb4274,UNKNOWN_REQUIRES_RPC,-1,0x50d58f8a5eb0683df5ea56dfb20a33efe9f57edcdb1e62efa1eaae657c8a3213,15128756,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_22000000_23000000.parquet,a1a8c72cce1fe224b93b96844ae747785fcf2fe710f05d75b354ef366070990a,f2c7b90bd4417e8eadbe63e09f11d0e25e4538979f25b1b6f57c052aa18d1e3a,00095928590e1c7e44aeace400816d7535f92fda57ffb5fe1a02a59819c24e05,8a931847ded7ae1adbd7ade4a869797495fffb6b8dc77815b858610047216938,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,c9759d298e5a2227e6557e96dfd5bbdff52781c7de98718ff64511d0531ba877,1a836ac14e0e3055221dbb072d5d4fda653c93be284dfed8e78db9062ca5c19b,13d7556ebe55253a4b4be4419907b48f074af17f89c6718658dade2765773f33,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/8a931847ded7ae1adbd7ade4a869797495fffb6b8dc77815b858610047216938.json,
btc20,ethereum,1,2023-06-16T10:19:11Z,10,100,0x4e8aa3662d774248c7b74d63772684a913b6fa08,1:0x4e8aa3662d774248c7b74d63772684a913b6fa08,UNKNOWN_REQUIRES_RPC,-1,0x8300a3865c02abca5a98d314efcebc75993f62488d79a2f8d17ec758d80594aa,17322382,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_2000000_3000000.parquet,6d562e88df03827bfbf01c2b88d473f0dece6ca3dcd2b0c76188bf3236dcdaae,e439678af1978b6b47c5df23415dca2c778b1eae131d2e1bc5482bb177118d4f,0007a4001d15d5a877639399354e957af3aff2723343daaec44440eccca39d74,8a9e6346474452fefbf80116a0b407bcc86d79a171250d1cddc8a0a154393bea,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,f4fab8ef1ce6b20ca7e1e1dbd0319297c3493f4c3de944d12a3cfe867716a497,b556a82825ecd079e48e304bb6b9646292842f5ea7e85ea6f4e0e6ec051b1858,abc73ebada860555c382beced884586751ef2fa0b3f01cd9cd586befcdf251d2,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/8a9e6346474452fefbf80116a0b407bcc86d79a171250d1cddc8a0a154393bea.json,
wiselending03,ethereum,1,2023-12-04T20:28:35Z,10,100,0x8532a0939d952786fad659474cf8caf5a727bd23,1:0x8532a0939d952786fad659474cf8caf5a727bd23,UNKNOWN_REQUIRES_RPC,-1,0xcbbdb43be983b2ea885e46e171e807aa43b7fd81960a5fa008c9b9f1ba783099,18590829,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_9000000_10000000.parquet,6777e0b50be1d60a845e1be0313473c99fb8675967b51e4530577f82391cd3cf,c50778f953481afb42a63e0f2cc79d7711557dff54f57e9568555d38c3b49cf1,00074c05a23f87cb82e0885c6808763e96657a105fac691c4ca354a907c251c0,8aa6e8e1084b479686f09b11bb8086e86c93e13a0b03ca4b9a08ddd78cb1be9a,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,e21625f183f160440719e824249db752f33444a2447d75239644ec087c7678e6,55a0f6b0cb736ce85ebd7c90c2984379a61e131d8d6a056247955f1ac248331a,cc88a24c08b3c3ca3008f0c412e133f8c1fbd54ef058593e75ef7a425342a163,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/8aa6e8e1084b479686f09b11bb8086e86c93e13a0b03ca4b9a08ddd78cb1be9a.json,
bamboo,bsc,56,2023-06-18T14:36:40Z,2,20,0xf7bd224cc00d5ff9ace62a24ab22fd95a2dcf24c,56:0xf7bd224cc00d5ff9ace62a24ab22fd95a2dcf24c,UNKNOWN_REQUIRES_RPC,-1,0x0bd82d18be534fcc5cb9cba08bff8dfe780aedd6e45d41618b42f030d75ab0a9,29070761,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,a00990b45a7f56857d23e66d874d26322d377c263f915aa721d9f3e6c67151a1,0010f3be028ad4afb71bf067bc1f6c13bdd7c02dedc7bb0dce82c31cd3622136,8aca265c0d176db82d773917947e6b46afc8796a36ca802546ea07b060bd83a5,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,99d81781671a075660d8f3d9e2206e9107d50ba5b673149505ce5c4e03de0250,738d8e28c67a0ccb95cb561b831f453e05903e7751b7dc38cbf4c35ceae6f4ed,046341c3862b72aef31343037b3a76dda882b8e407a4a6926899657aeea21fde,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/8aca265c0d176db82d773917947e6b46afc8796a36ca802546ea07b060bd83a5.json,
pickle,ethereum,1,2020-10-24T00:04:17Z,10,100,0x02264c4c2ca3ba03526b4cece668200b4b0ec71f,1:0x02264c4c2ca3ba03526b4cece668200b4b0ec71f,UNKNOWN_REQUIRES_RPC,-1,0x9743b916b34d4c7b79a1cce5b6a8a36e43a112ed6ec7a7b7e76646337bb4f854,10955797,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_12000000_13000000.parquet,f15d5aeb7e3fcb63cca93eb03fa583594412966874735914078f617ae9c9b2ea,fbe1ed917c8e26a4cded3c2160874173356ed848e4324b0efe64514ca7bc0a39,0011fe50467985c5e8a14026c8c961bdfd916b119e2ab594871aee1feb749c0d,8ad71b2d648ab5e061b4a69cf02875738706b135bc2fbbf87120f9d54e480371,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,8,9015f77ab8fabae78a6386bb33f143d3820f2b4f4426f2801310cd4c4ffaed2b,eeaacad03931a6d534a1d253f23de1df8d1ad13f8211375f308cc69b5b1b119e,bdf18eba0fcb2c460de710fc0bd924442f9d4622b71b3754c5d7af25bb2ca5d9,1c4dc82ef594d280450ee77cc5245248ea2912b91e3128219687259dd8e5ab97,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-unattempted-acquisition-v1-ethereum/candidates/8ad71b2d648ab5e061b4a69cf02875738706b135bc2fbbf87120f9d54e480371.json,
dodo_flashloan,ethereum,1,2021-02-27T12:07:58Z,10,100,0x7c015c3f6363b7d699b7d936a5f915f3f3355b3d,1:0x7c015c3f6363b7d699b7d936a5f915f3f3355b3d,UNKNOWN_REQUIRES_RPC,-1,0xf652f221c515087d2193f6e7db2e14b2ce43a0f7fa8f46201da7307d50ce9924,11917177,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_6000000_7000000.parquet,408541b1fff35d9d72eb413a63bd7e1ecdfd299daa7ca67b3c7185856aa6aef7,2649ec12a58defd70aaaa54c38a3e322dff7ca4c42a22ef239f64f7e3e5ba153,00061d1dc5fe78a697484a8c95e2be0fa95474dae9a0b5b508d54b76c3425a04,8ad7d764c989ab61d3c289e6f1236103b2cadb0a8266b335b8420830dd0e34a7,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,5df8815d78b7faee600b66608d20dad656c40011cbfda5d7d35347781a65d9b8,b986935a7025e8e1dd8f91bbd3d6b851dbfaf0f53d2d3f2e7a10f3fe7217208c,4f37eb2c0d2c85b1e487a635bd5b41623abe943ba1ace76709eb51d6a3d8bc3a,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/8ad7d764c989ab61d3c289e6f1236103b2cadb0a8266b335b8420830dd0e34a7.json,
wiselending03,ethereum,1,2023-12-04T20:28:35Z,10,100,0xf57794f56fdff5d70b5f038002dbf753faf70423,1:0xf57794f56fdff5d70b5f038002dbf753faf70423,UNKNOWN_REQUIRES_RPC,-1,0x7d76a9d53fb6f285e5441481600926a7a60f4a0bd18ba7cea10796b622d08a38,18604900,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_19000000_20000000.parquet,204b7f381daf9d8017d4efd97183633a94c1c646efa22b219290c725f63c79d8,28d2ce1162d28acc86b586aa09d9d1e1c0cb9cc3f0350df39ed1fe614a4517f4,00090ddc9d6401a2dab849d92f1b9bb0b540e89876e9a1539344e0f4ec6be7d3,8ad9ec72ddbed1e11dd559dcd3fe003e0705d83b44f921dc23b424142d708801,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,d200bf29d3ad8bb94d3c3618689a9d710e2302bc98867087378a4648097e37b7,9a7feea24bb35a91113278d0bf28dd794f1b831a159451a0da3d474a1d36e476,b1aebcc7aed9b947cda5d6fac7eecf8d35ce0eb57ae08e2852356dac6fafef51,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/8ad9ec72ddbed1e11dd559dcd3fe003e0705d83b44f921dc23b424142d708801.json,
vista,bsc,56,2023-07-20T08:36:40Z,8,80,0x0e99d289408e1b8d2f7609b066170966687e5db5,56:0x0e99d289408e1b8d2f7609b066170966687e5db5,UNKNOWN_REQUIRES_RPC,-1,0x008a75c6777b6cdc8210128ec3d12581753e99b25a996bdfa94c70652f3f2c4f,29929519,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,e53de62899d0c070560a18e4590d6c9861152957d73961b70a0abefa1de18ce2,0012510831109cb3d01fa0e2dd0fa8c3491eac4e0d2f9acad8f08dbcfb0b963a,8ae5e649e8067a43abef3ef6c8cf400ad7bfa249f4dae44e689489a0db4b7b4e,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,9d670ae529437f64629dd47672c54db8cb143ec034b3df295b7e3d2a19171536,98b78427bab071c0680849cb5b656d53e5b6f9c7bb7842a78f4b741f0ab71aed,ef5bd715b02a4d4cdef699c397c6df98eb80af2146a552afb6ba7ad92b426d8e,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/8ae5e649e8067a43abef3ef6c8cf400ad7bfa249f4dae44e689489a0db4b7b4e.json,
raft,ethereum,1,2023-09-14T12:58:59Z,10,100,0xf619685c4a11c1c47d92b953b68fcbcde689dbf6,1:0xf619685c4a11c1c47d92b953b68fcbcde689dbf6,UNKNOWN_REQUIRES_RPC,-1,0x4634a8adf72377a5d953bd333bba1022390b4f52b02ca2f4309cb6877bd0e659,18084299,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_19000000_20000000.parquet,204b7f381daf9d8017d4efd97183633a94c1c646efa22b219290c725f63c79d8,9742c8c9960d708466c907c7e14d94085119bd8ffb90af06dd37061eb90245a0,000ab14e431e7a8a25f843729e00e6934db97b981268eb68c2f05e1ae397f46e,8af4ce9bf29326f894c09e88feabbd4e3b102468f2be879a766710075baca3a8,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,8,9015f77ab8fabae78a6386bb33f143d3820f2b4f4426f2801310cd4c4ffaed2b,d361417cc233d7adcbb811e8b357aa50f0b1b9d329c7e140242d1993defab250,5e3968a0660f8c90bae71fb4d0505b27acb22e65b1af248afa4c7d897225b631,893866caf55ee299e1208d3dca1c70402f7d9ead202756c4505d9e5d64718929,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-unattempted-acquisition-v1-ethereum/candidates/8af4ce9bf29326f894c09e88feabbd4e3b102468f2be879a766710075baca3a8.json,
bfctoken,bsc,56,2023-09-08T03:39:58Z,4,40,0x5768b0aeb97c36377f990af59e74d7f58dab1149,56:0x5768b0aeb97c36377f990af59e74d7f58dab1149,UNKNOWN_REQUIRES_RPC,-1,0xbd3f3313fc396ac3e481f63fc02fa35ccecb968853ebdf39f559d43cb6104693,30835173,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,cbff3b3be93cba0deff0d9ab76877f56716ed6b408a3b1421a527e473429695b,000c43632df42a79fbac790e8d6f47ef8fdea8ebc0b53ebe83229c9698f8fa10,8afde2b07b5228d1dba4be4cef3dda8f4eed75ba59687729b1add3f89574aa71,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,d8cdce5954437d626b03b84bdee76b9dd7d95a813b0b68f0d2b6d42d446f3601,8ae22d583369341c01ba347c216e189a5c89c09d810fc29070d8d33aef9cd609,a7349a02c4488679690a691af23dcb4963aded04ae51be9926d61601a0b5400d,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/8afde2b07b5228d1dba4be4cef3dda8f4eed75ba59687729b1add3f89574aa71.json,
depayrouter,ethereum,1,2021-02-28T15:14:45Z,10,100,0x07e18396d3a13c9ce0a9f5459869ab030f275f51,1:0x07e18396d3a13c9ce0a9f5459869ab030f275f51,UNKNOWN_REQUIRES_RPC,-1,0x1e9bc68de9b3b1d9cc563ce1cf0b180702983f682414b40c813356de97a2de0b,11921909,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_12000000_13000000.parquet,f15d5aeb7e3fcb63cca93eb03fa583594412966874735914078f617ae9c9b2ea,d39adef47f670c3e8cf71de7f5ababb1b39a19c87117e6949b46c0d7687a2a8e,0002c96f9b9b4d28d1a66412bd4be94e0ec1fbffe4e3be073227380e084d0384,8b026b57f5fe43adaf990bcecbd10c0faf5a00d5fa7aa026d1e7b3aeb2f7e29f,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,a62c9449a48aca3ac80a4847df0c005be8a6601dbff826736cee7c11b9398961,e0b6ad72f6992c29685ec5a4722ac3a1b88f0fa8090684f0bad87c00c91c2035,7ee888ae9e4bfece4f5cbea14a4a4c595d96fffbdaa734fcbf09935d54028fa2,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/8b026b57f5fe43adaf990bcecbd10c0faf5a00d5fa7aa026d1e7b3aeb2f7e29f.json,
ivestdao,bsc,56,2024-06-16T22:16:43Z,10,100,0x2047da27075cb9d51a48829ee6d8a148280201d3,56:0x2047da27075cb9d51a48829ee6d8a148280201d3,UNKNOWN_REQUIRES_RPC,-1,0x871ff950edbb1ed81cdfd948146ad0e15dda26f14563eeec76b04de3459dfa9c,38801683,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_30000000_31000000.parquet,0d12ca90369256d040cf542c85f6ffcf446e4e3e8d19fd878d446ff8ed9337b7,f01113ae00a5f79d62a69fba44fb68214753872e034704f8ca16843915832cd5,00220dd0adb8387b655e934a70f73dca89b30ae4995fa0727dc8873eb65944ae,8b300be5ac2d36e4f0165a8d698800494d82ac22ef486f314f747a9058244736,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,bc43dece69920ad74c662120d599047edf343e2079412ce8257f93157567df7a,23f6ba97c24caed135fda7e131d38b7266d7aeb689f19ade25119315d00d6335,d7cb20cf0ca2fc6d828dcc698edcb208e22c73d5e02843ca9d9ad2b69135d236,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/8b300be5ac2d36e4f0165a8d698800494d82ac22ef486f314f747a9058244736.json,
atk,bsc,56,2022-10-05T05:15:28Z,8,80,0xb1a506790623d2327a38d043e82c8b54caaec2c0,56:0xb1a506790623d2327a38d043e82c8b54caaec2c0,UNKNOWN_REQUIRES_RPC,-1,0xb27c6c98971ed0ad5b7299d4a06b7817d1c4521587144b0a84e5d9db6522bbe3,21354753,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_31000000_32000000.parquet,1096c453513646713a3b6185edd15651bf3a9599e2e334ecd82bcf3c939ca722,316878838e9340a50ed196c814ab47145876a5a2a476961d246e9f08b1d15c44,00115d2c0e32baa4b9e0dfa9f1b5e4fc1c09af42c6d4b5b9cb2bc5ed28c53526,8b4a66fb8c4a99027793a951923b74fbfdb14f2776d8853b171f168af4fa8954,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,23d8ce36308b64b26f4c9f563c34111315d3f37380718901725071fe1891d116,d10966b61d0216c93cb3aebd2316e822a04dd75ca1ab8c297cfd42487f856671,cc573f56d0e2b8ce0e0d1cedc0b91a7e9850ae984928f3d98f36c81f42bed4a7,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/8b4a66fb8c4a99027793a951923b74fbfdb14f2776d8853b171f168af4fa8954.json,
openleverage2,bsc,56,2023-03-23T09:10:44Z,10,100,0xae12b8699113fbe8178e56526321c278903c5c11,56:0xae12b8699113fbe8178e56526321c278903c5c11,UNKNOWN_REQUIRES_RPC,-1,0x0ba2eb59eff8074a23157d4d03d366fb8ae1a1669094d8b77ea723f10511cad4,26587876,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_7000000_8000000.parquet,54cb1c23725d5765da58c76ee4eb73bb326370e440cb6baab9e8463544906967,035d6dd70d480c6b5061a15f3f86408c1b19a40d0342c1bfa4f5e5ace85390bf,000dd8e9327277c3c2e3e48b656b1ada56c69a5719b5e59fecfe9d2cc514d810,8b4d29c4b83858b4cd7abbe0af819c7ad24d521637f3331e15633423930394d3,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,fc12c8b0bb517e0f15f7914b90f355971d73cdaedbc5201f72dcf404b80fd4ec,2711f584af63f76949ae3f0671a3f6bee34ea15d06dd1f3d5a1639a4884bf259,6791edce4dea9048bb10d185b44a5147c350d53c0571083a22cbc27e9cf20f0b,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/8b4d29c4b83858b4cd7abbe0af819c7ad24d521637f3331e15633423930394d3.json,
usdtstakingcontract28,ethereum,1,2023-07-12T12:53:59Z,10,100,0x57132322a5bb66ac970f758b9727e94cadc8de1e,1:0x57132322a5bb66ac970f758b9727e94cadc8de1e,UNKNOWN_REQUIRES_RPC,-1,0x189cee12c3a05bd0fe7dc14aefbe96474969d6d9d12e7da2ad2a2b1cfa783824,17608801,UNKNOWN_REQUIRES_RPC,False,v2/contract_deployments/contract_deployments_2000000_3000000.parquet,6d562e88df03827bfbf01c2b88d473f0dece6ca3dcd2b0c76188bf3236dcdaae,48d88dd6fb80afad84c47c1d2995c82802158c70a9ea2523c207f6e0a244cc4c,000814bb066ff71f80a038b768729aadda5643d3f94fd4637e4c6dc33bbd8eae,8b749183048e8b97a7ee81d099728d001e1184776aeb6c77db6e42943b2e2fc0,RESERVE_CANDIDATE_REQUIRES_RPC_AND_PAIR_EVIDENCE,False,False,False,False,COMPLETE,0,b92134baea11d0c906fcf250859fa46eed82f28ce77159bece7ec2fab10d60e7,97840c86d1aa71a0ca7ebc81930340b2092d7c4e9ca42afac10795186d34d7f7,6a7e7d33d01cf5c6301b536e653f24b1d67667644c572ca69c09fc7101b43836,c8b0a13b09f6cfc62a86aded833fc46a607eaa7faaa80382796d883aa8b26b8b,/Users/rainbow/Documents/ZTech/Research/ChronosAudit/ChronosAudit_Research_Latest/02_Executable_Artifact/raw/stage2_controls/2026-08-23/control-candidate-next-batch-acquisition-v1/candidates/8b749183048e8b97a7ee81d099728d001e1184776aeb6c77db6e42943b2e2fc0.json,
